year;areakm;municipality;geocode_ibge;state
2022;0,17181462151048105;Serra do Navio;1600055;Amapá
2023;0,19427128783154562;Serra do Navio;1600055;Amapá
2024;0,14946700894534362;Serra do Navio;1600055;Amapá
2007;275,46792618025427;Tartarugalzinho;1600709;Amapá
2008;13,716569481380347;Tartarugalzinho;1600709;Amapá
2009;6,056200521940607;Tartarugalzinho;1600709;Amapá
2010;11,850870051686895;Tartarugalzinho;1600709;Amapá
2011;2,1166861766392024;Tartarugalzinho;1600709;Amapá
2012;0,6817485866149553;Tartarugalzinho;1600709;Amapá
2013;4,042944529095192;Tartarugalzinho;1600709;Amapá
2014;2,264789783208221;Tartarugalzinho;1600709;Amapá
2015;2,8880115128360244;Tartarugalzinho;1600709;Amapá
2016;1,1044842711534728;Tartarugalzinho;1600709;Amapá
2017;2,408475222748452;Tartarugalzinho;1600709;Amapá
2018;1,6868295924605077;Tartarugalzinho;1600709;Amapá
2019;5,892986065382217;Tartarugalzinho;1600709;Amapá
2020;1,3809335951783621;Tartarugalzinho;1600709;Amapá
2021;0,8761494996203936;Tartarugalzinho;1600709;Amapá
2022;0,16462078156455806;Tartarugalzinho;1600709;Amapá
2023;1,8448719359427195;Tartarugalzinho;1600709;Amapá
2024;0,49169278283173073;Tartarugalzinho;1600709;Amapá
2007;200,41838753250454;Vitória do Jari;1600808;Amapá
2008;1,3327958725481;Vitória do Jari;1600808;Amapá
2009;1,8296905814528333;Vitória do Jari;1600808;Amapá
2010;6,4190392653543915;Vitória do Jari;1600808;Amapá
2011;1,1040741795789448;Vitória do Jari;1600808;Amapá
2012;0,9667489465956832;Vitória do Jari;1600808;Amapá
2013;0,689309764754711;Vitória do Jari;1600808;Amapá
2014;0,6412181997291577;Vitória do Jari;1600808;Amapá
2015;0,39236114201216915;Vitória do Jari;1600808;Amapá
2016;1,3301633124137473;Vitória do Jari;1600808;Amapá
2017;1,0979066796110217;Vitória do Jari;1600808;Amapá
2018;1,4285705214493676;Vitória do Jari;1600808;Amapá
2019;0,5045430531211017;Vitória do Jari;1600808;Amapá
2020;1,1277061202993233;Vitória do Jari;1600808;Amapá
2021;2,7201967399130362;Vitória do Jari;1600808;Amapá
2022;0,5115140647669378;Vitória do Jari;1600808;Amapá
2023;0,2958575187177813;Vitória do Jari;1600808;Amapá
2024;3,576725262746138;Vitória do Jari;1600808;Amapá
2007;306,0934752456573;Alvarães;1300029;Amazonas
2008;10,48548558910165;Alvarães;1300029;Amazonas
2009;2,0156094076258952;Alvarães;1300029;Amazonas
2010;6,573609115538456;Alvarães;1300029;Amazonas
2011;2,344319261868563;Alvarães;1300029;Amazonas
2012;0,7384763639048416;Alvarães;1300029;Amazonas
2013;0,7914254206371817;Alvarães;1300029;Amazonas
2014;6,320626997905698;Alvarães;1300029;Amazonas
2015;0,6139590433936499;Alvarães;1300029;Amazonas
2016;3,954740856925576;Alvarães;1300029;Amazonas
2017;4,176179163511682;Alvarães;1300029;Amazonas
2018;5,408357588287172;Alvarães;1300029;Amazonas
2019;2,8002798794887753;Alvarães;1300029;Amazonas
2020;5,360765288504918;Alvarães;1300029;Amazonas
2021;7,416007328331211;Alvarães;1300029;Amazonas
2022;1,4166085792508674;Alvarães;1300029;Amazonas
2023;6,023010544319456;Alvarães;1300029;Amazonas
2024;7,987877248386406;Alvarães;1300029;Amazonas
2007;108,65732182667564;Amaturá;1300060;Amazonas
2008;0,10728183828139252;Amaturá;1300060;Amazonas
2009;0,9195923124070812;Amaturá;1300060;Amazonas
2010;0,9506614638489755;Amaturá;1300060;Amazonas
2011;1,506414948328698;Amaturá;1300060;Amazonas
2012;0,19432071935588402;Amaturá;1300060;Amazonas
2013;0;Amaturá;1300060;Amazonas
2014;0;Amaturá;1300060;Amazonas
2015;0,5819162014711835;Amaturá;1300060;Amazonas
2016;0,23158092791159274;Amaturá;1300060;Amazonas
2017;0,5802155412206806;Amaturá;1300060;Amazonas
2018;0,3941923072966661;Amaturá;1300060;Amazonas
2019;0;Amaturá;1300060;Amazonas
2020;0,15570340716087896;Amaturá;1300060;Amazonas
2021;0,5308319246129591;Amaturá;1300060;Amazonas
2022;0,07202476958396235;Amaturá;1300060;Amazonas
2023;1,1589548415833588;Amaturá;1300060;Amazonas
2024;6,991715521638292;Amaturá;1300060;Amazonas
2007;193,65882864076278;Anamã;1300086;Amazonas
2008;0,06759379478982754;Anamã;1300086;Amazonas
2009;1,2037882536696842;Anamã;1300086;Amazonas
2010;2,536308354393377;Anamã;1300086;Amazonas
2011;0,8718977700971713;Anamã;1300086;Amazonas
2012;0,6470077420859511;Anamã;1300086;Amazonas
2013;0,7173849601290381;Anamã;1300086;Amazonas
2014;0,5456213800542904;Anamã;1300086;Amazonas
2015;1,0077374002999135;Anamã;1300086;Amazonas
2016;0;Anamã;1300086;Amazonas
2017;0,9675467434139804;Anamã;1300086;Amazonas
2018;0,248294052273421;Anamã;1300086;Amazonas
2019;0,3228647496842079;Anamã;1300086;Amazonas
2020;0,6563514258972175;Anamã;1300086;Amazonas
2021;1,7154578557536238;Anamã;1300086;Amazonas
2022;0,2871553684237268;Anamã;1300086;Amazonas
2023;1,0088549202734176;Anamã;1300086;Amazonas
2024;0,20199287757862666;Anamã;1300086;Amazonas
2007;77,78343790920322;Anori;1300102;Amazonas
2008;0,9733016896505522;Anori;1300102;Amazonas
2009;0,547015172490761;Anori;1300102;Amazonas
2010;0,5475201356419318;Anori;1300102;Amazonas
2011;0,5804307176330133;Anori;1300102;Amazonas
2012;0,637572431662738;Anori;1300102;Amazonas
2013;0,75899429923776;Anori;1300102;Amazonas
2014;0,5796037680948827;Anori;1300102;Amazonas
2015;0,538338943799917;Anori;1300102;Amazonas
2016;0,3479596457829741;Anori;1300102;Amazonas
2017;0,23844444091419617;Anori;1300102;Amazonas
2018;0,0995536516570762;Anori;1300102;Amazonas
2019;0;Anori;1300102;Amazonas
2020;0,3182404013066855;Anori;1300102;Amazonas
2021;0,4506515759562777;Anori;1300102;Amazonas
2022;0,2179246611989732;Anori;1300102;Amazonas
2023;0,26546448290297814;Anori;1300102;Amazonas
2024;0,18241794058277738;Anori;1300102;Amazonas
2007;1560,9089444083693;Apuí;1300144;Amazonas
2008;70,15044669515213;Apuí;1300144;Amazonas
2009;63,98871424851035;Apuí;1300144;Amazonas
2010;46,264960011483346;Apuí;1300144;Amazonas
2011;48,521399034871564;Apuí;1300144;Amazonas
2012;73,88417050860077;Apuí;1300144;Amazonas
2013;86,11037009126939;Apuí;1300144;Amazonas
2014;80,03801338202278;Apuí;1300144;Amazonas
2015;107,00638766335524;Apuí;1300144;Amazonas
2016;161,34779966875757;Apuí;1300144;Amazonas
2017;169,5419540451755;Apuí;1300144;Amazonas
2018;158,18985769981012;Apuí;1300144;Amazonas
2019;287,6941438624545;Apuí;1300144;Amazonas
2020;259,6255810590175;Apuí;1300144;Amazonas
2021;329,8840475493945;Apuí;1300144;Amazonas
2022;731,7188614296497;Apuí;1300144;Amazonas
2023;234,57081688134085;Apuí;1300144;Amazonas
2024;115,77331439481274;Apuí;1300144;Amazonas
2007;227,87750779241725;Atalaia do Norte;1300201;Amazonas
2008;1,1529660294340698;Atalaia do Norte;1300201;Amazonas
2009;1,44688416210771;Atalaia do Norte;1300201;Amazonas
2010;2,388255280121648;Atalaia do Norte;1300201;Amazonas
2011;1,6596112875893678;Atalaia do Norte;1300201;Amazonas
2012;1,5374047188765543;Atalaia do Norte;1300201;Amazonas
2013;0,8858163400217036;Atalaia do Norte;1300201;Amazonas
2014;0,38564161421845317;Atalaia do Norte;1300201;Amazonas
2015;0,08706428532585306;Atalaia do Norte;1300201;Amazonas
2016;1,0274241556769277;Atalaia do Norte;1300201;Amazonas
2017;1,238621293707713;Atalaia do Norte;1300201;Amazonas
2018;0,673239138773302;Atalaia do Norte;1300201;Amazonas
2019;2,466628240037647;Atalaia do Norte;1300201;Amazonas
2020;0,9961210280240625;Atalaia do Norte;1300201;Amazonas
2021;1,7389220123631883;Atalaia do Norte;1300201;Amazonas
2022;2,056698117451491;Atalaia do Norte;1300201;Amazonas
2023;1,6446378689048124;Atalaia do Norte;1300201;Amazonas
2024;1,2866367481346737;Atalaia do Norte;1300201;Amazonas
2007;1170,4752291354805;Autazes;1300300;Amazonas
2008;40,54814330934552;Autazes;1300300;Amazonas
2009;9,983415042999873;Autazes;1300300;Amazonas
2010;5,81207948261695;Autazes;1300300;Amazonas
2011;23,870412780650877;Autazes;1300300;Amazonas
2012;14,40338251399031;Autazes;1300300;Amazonas
2013;9,265598081729506;Autazes;1300300;Amazonas
2014;14,774306702072886;Autazes;1300300;Amazonas
2015;23,195745498192764;Autazes;1300300;Amazonas
2016;6,2682762976758815;Autazes;1300300;Amazonas
2017;19,040637049686957;Autazes;1300300;Amazonas
2018;13,417541362500856;Autazes;1300300;Amazonas
2019;34,78365903623172;Autazes;1300300;Amazonas
2020;22,81705253871612;Autazes;1300300;Amazonas
2021;47,305671500067994;Autazes;1300300;Amazonas
2022;44,673203068020705;Autazes;1300300;Amazonas
2023;20,770124668169156;Autazes;1300300;Amazonas
2024;15,71893873981047;Autazes;1300300;Amazonas
2007;195,2690846298615;Barcelos;1300409;Amazonas
2008;1,4815461443454503;Barcelos;1300409;Amazonas
2009;0,5395157102592631;Barcelos;1300409;Amazonas
2010;3,391432235104514;Barcelos;1300409;Amazonas
2011;1,5356350722097407;Barcelos;1300409;Amazonas
2012;1,2657651260954885;Barcelos;1300409;Amazonas
2013;0,9840133676124867;Barcelos;1300409;Amazonas
2014;1,8227831544435473;Barcelos;1300409;Amazonas
2015;0,32893088055222514;Barcelos;1300409;Amazonas
2016;0,9957486385406054;Barcelos;1300409;Amazonas
2017;1,1065373554894424;Barcelos;1300409;Amazonas
2018;1,203739474433998;Barcelos;1300409;Amazonas
2019;11,052585975790612;Barcelos;1300409;Amazonas
2020;1,2609654565515729;Barcelos;1300409;Amazonas
2021;1,3933995834176434;Barcelos;1300409;Amazonas
2022;0,706585090408987;Barcelos;1300409;Amazonas
2023;1,6840179253374707;Barcelos;1300409;Amazonas
2024;8,571822584252875;Barcelos;1300409;Amazonas
2007;762,3605907367566;Barreirinha;1300508;Amazonas
2008;7,886948029090565;Barreirinha;1300508;Amazonas
2009;2,674340633627252;Barreirinha;1300508;Amazonas
2010;13,583902475548589;Barreirinha;1300508;Amazonas
2011;4,952474089726786;Barreirinha;1300508;Amazonas
2012;2,7670578209557393;Barreirinha;1300508;Amazonas
2013;3,095338061258925;Barreirinha;1300508;Amazonas
2014;6,368068718263819;Barreirinha;1300508;Amazonas
2015;5,78107772262311;Barreirinha;1300508;Amazonas
2016;1,7296054363363245;Barreirinha;1300508;Amazonas
2017;3,310986187104333;Barreirinha;1300508;Amazonas
2018;1,6243233115145534;Barreirinha;1300508;Amazonas
2019;3,768385635667688;Barreirinha;1300508;Amazonas
2020;1,449802354071996;Barreirinha;1300508;Amazonas
2021;3,23352975046904;Barreirinha;1300508;Amazonas
2022;4,91377485868942;Barreirinha;1300508;Amazonas
2023;0,5893377393191546;Barreirinha;1300508;Amazonas
2024;10,543928857855141;Barreirinha;1300508;Amazonas
2007;165,1112246436051;Benjamin Constant;1300607;Amazonas
2008;0,5630982210280702;Benjamin Constant;1300607;Amazonas
2009;0,6157900479425673;Benjamin Constant;1300607;Amazonas
2010;0,4640098346497082;Benjamin Constant;1300607;Amazonas
2011;0,8931223644456977;Benjamin Constant;1300607;Amazonas
2012;0,24766166908224366;Benjamin Constant;1300607;Amazonas
2013;1,4175392693789606;Benjamin Constant;1300607;Amazonas
2014;0,30109288614768004;Benjamin Constant;1300607;Amazonas
2015;0,9168293866276315;Benjamin Constant;1300607;Amazonas
2016;0,22687170698953452;Benjamin Constant;1300607;Amazonas
2017;0,4428324631384838;Benjamin Constant;1300607;Amazonas
2018;0,1704393521512245;Benjamin Constant;1300607;Amazonas
2019;0,4239389050864164;Benjamin Constant;1300607;Amazonas
2020;0,09867974611532487;Benjamin Constant;1300607;Amazonas
2021;1,7303849674441778;Benjamin Constant;1300607;Amazonas
2022;0,8376606772480764;Benjamin Constant;1300607;Amazonas
2023;0,5857083981858922;Benjamin Constant;1300607;Amazonas
2024;0,568619790429966;Benjamin Constant;1300607;Amazonas
2007;217,13289444888423;Beruri;1300631;Amazonas
2008;2,421081064932312;Beruri;1300631;Amazonas
2009;1,9912907301532656;Beruri;1300631;Amazonas
2010;4,217019797923464;Beruri;1300631;Amazonas
2011;2,0870550033282917;Beruri;1300631;Amazonas
2012;0,932563164382892;Beruri;1300631;Amazonas
2013;2,4041052756323564;Beruri;1300631;Amazonas
2014;2,4959328559793557;Beruri;1300631;Amazonas
2015;2,4214441346660953;Beruri;1300631;Amazonas
2016;2,1480011879105434;Beruri;1300631;Amazonas
2017;1,5772996915869935;Beruri;1300631;Amazonas
2018;2,0286605706060845;Beruri;1300631;Amazonas
2019;2,3593726237407133;Beruri;1300631;Amazonas
2020;3,2870288321936156;Beruri;1300631;Amazonas
2021;6,682169516361838;Beruri;1300631;Amazonas
2022;7,3423791536138605;Beruri;1300631;Amazonas
2023;6,028553980876921;Beruri;1300631;Amazonas
2024;5,507297030970857;Beruri;1300631;Amazonas
2007;201,8125180823309;Boa Vista do Ramos;1300680;Amazonas
2008;0,3471832009946892;Boa Vista do Ramos;1300680;Amazonas
2009;0,14031391655886183;Boa Vista do Ramos;1300680;Amazonas
2010;2,756616973821532;Boa Vista do Ramos;1300680;Amazonas
2011;1,3944456418625404;Boa Vista do Ramos;1300680;Amazonas
2012;0,29619930070327755;Boa Vista do Ramos;1300680;Amazonas
2013;0,6910168074806093;Boa Vista do Ramos;1300680;Amazonas
2014;1,7839135836713367;Boa Vista do Ramos;1300680;Amazonas
2015;0,5413104097942499;Boa Vista do Ramos;1300680;Amazonas
2016;0,4518463597821852;Boa Vista do Ramos;1300680;Amazonas
2017;0,9040948487801678;Boa Vista do Ramos;1300680;Amazonas
2018;0,4791097175640995;Boa Vista do Ramos;1300680;Amazonas
2019;1,1315496507151157;Boa Vista do Ramos;1300680;Amazonas
2020;0,6040248475555215;Boa Vista do Ramos;1300680;Amazonas
2021;0,5963689492458912;Boa Vista do Ramos;1300680;Amazonas
2022;2,924528620077557;Boa Vista do Ramos;1300680;Amazonas
2023;0,6207272269285963;Boa Vista do Ramos;1300680;Amazonas
2024;0,5658709150099298;Boa Vista do Ramos;1300680;Amazonas
2007;1947,3477053851227;Boca do Acre;1300706;Amazonas
